CustomerID,Name,Surname,Gender,Age,Region,Job Classification,Date Joined,Balance
200002253,Dr. Vincent Harris II,Terry,Female,50,Florida,Other,24.Sep.15,14835.01
200002254,Lori Williams,Carr,Male,45,Montana,Blue Collar,24.Sep.15,64665.58
200002255,Richard Estrada,Pullman,Male,39,Alaska,Blue Collar,24.Sep.15,27726.59
200002256,Patrick Hendricks,Paige,Male,58,Ohio,Other,24.Sep.15,47114.02
200002257,Michael Stephenson,Clark,Female,51,South Carolina,Other,24.Sep.15,16321.85
200002258,Sara Williams,Morgan,Female,50,New Mexico,Other,24.Sep.15,31918.02
200002259,Christopher Rojas,Marshall,Male,42,New Jersey,Blue Collar,24.Sep.15,54856.02
200002260,Wayne Velasquez,Forsyth,Female,43,Washington,Other,24.Sep.15,10037.76
200002261,Melissa Brown,Alsop,Male,50,California,Other,24.Sep.15,33161.08
200002262,Valerie Johnson,Thomson,Female,50,Arizona,Other,24.Sep.15,28116.71
200002263,Carrie Wilson,Russell,Female,61,Illinois,Blue Collar,24.Sep.15,48394.84
200002264,Ryan Shelton,Mills,Male,45,Kentucky,Other,24.Sep.15,10508.74
300002265,Jill Anderson,Allan,Female,25,Utah,White Collar,24.Sep.15,40535.16
300002266,Bryan Bernard,Alsop,Male,33,Massachusetts,Other,24.Sep.15,38089.79
300002267,Martha Guerrero,Tucker,Female,25,Arizona,Other,24.Sep.15,5073.87
300002268,Melanie Harmon,Dickens,Male,18,South Dakota,White Collar,24.Sep.15,27333.57
300002269,Jennifer Anderson,Bell,Male,26,Minnesota,White Collar,24.Sep.15,58399.2
300002270,Randall Shah,Lawrence,Male,35,Wisconsin,White Collar,24.Sep.15,11552.18
300002271,Jonathan Day,Miller,Male,37,Arkansas,Other,24.Sep.15,40862.92
300002272,Sarah Lawson,Graham,Male,22,Colorado,Blue Collar,24.Sep.15,14748.59
300002273,Nicholas Garcia,Wright,Male,46,Arizona,Blue Collar,24.Sep.15,36919.09
300002274,Patrick Thompson IV,Avery,Male,25,Kentucky,Other,24.Sep.15,41197.66
300002275,Raymond Dickerson,Newman,Female,36,Tennessee,White Collar,24.Sep.15,84942.22
400002276,Monique Jones,Sutherland,Female,27,Georgia,White Collar,24.Sep.15,50798.78
400002277,Rachel Rollins,McLean,Female,38,Montana,Other,24.Sep.15,13914.8
400002278,James Ramos,Ball,Female,33,Massachusetts,Other,24.Sep.15,133.75
400002279,Justin Thornton,Slater,Female,29,Georgia,Other,24.Sep.15,74348.45
400002280,Wendy Tran,Fisher,Male,29,Connecticut,Blue Collar,24.Sep.15,11180.72
100002281,Crystal Hicks,Marshall,Female,49,Georgia,White Collar,25.Sep.15,34393.8
100002282,Mia Gallegos,Clarkson,Male,32,Colorado,White Collar,25.Sep.15,59321.49
100002283,Cameron Wang,Burgess,Female,38,Mississippi,White Collar,25.Sep.15,96144.95
100002284,Joseph Marsh,Lewis,Male,29,Maine,Blue Collar,25.Sep.15,34290.4
100002285,Charles Morales,Ball,Female,31,Colorado,Other,25.Sep.15,4941.26
100002286,Juan Foster,Mackenzie,Female,28,Mississippi,White Collar,25.Sep.15,107083.15
100002287,Julia Greene,Welch,Female,36,Ohio,Blue Collar,25.Sep.15,49350.39
100002288,Sandra West,Dickens,Male,51,New Jersey,Blue Collar,25.Sep.15,56729.36
200002289,Brandon Lambert,Cornish,Male,42,North Dakota,Blue Collar,25.Sep.15,82055.21
200002290,Jessica Chan,Metcalfe,Male,45,Connecticut,White Collar,25.Sep.15,48333.09
200002291,Kenneth Boyer,Wallace,Male,36,Arizona,Blue Collar,25.Sep.15,15706.01
200002292,Kristina Nelson,Wright,Male,53,Minnesota,Other,25.Sep.15,67521.26
200002293,Nicole Quinn,Mackay,Male,49,Iowa,Blue Collar,25.Sep.15,875.27
200002294,Jennifer Ellis,Morrison,Male,41,Alabama,Blue Collar,25.Sep.15,93395.64
200002295,William Mendez,Hardacre,Male,52,Idaho,Other,25.Sep.15,27024.47
200002296,Jacqueline Cox,Forsyth,Male,45,New Mexico,Blue Collar,25.Sep.15,10899.65
300002297,Colleen Hudson,Rees,Female,30,Michigan,White Collar,25.Sep.15,117809.44
300002298,Eric Anderson,Arnold,Male,37,Michigan,Blue Collar,25.Sep.15,80824.89
400002299,Jason Holmes,McLean,Female,37,Missouri,Blue Collar,25.Sep.15,59970.28
100002300,Ashley Turner,Jones,Male,34,Iowa,White Collar,26.Sep.15,81376.19
100002301,Mary Berry,Dyer,Female,36,Wisconsin,White Collar,26.Sep.15,64555.12
100002302,Melissa Henry,Wright,Male,28,West Virginia,Other,26.Sep.15,11825.37
100002303,Paul Lloyd,Marshall,Female,45,Maryland,Blue Collar,26.Sep.15,22420.34
100002304,Jessica Montgomery,Newman,Female,51,New Hampshire,White Collar,26.Sep.15,80925.56
100002305,Sean Castaneda,Fisher,Female,34,Iowa,Other,26.Sep.15,22433.36
100002306,Lorraine Arias,Lyman,Male,31,Maryland,White Collar,26.Sep.15,116522.47
100002307,Veronica Nelson,Gray,Female,43,Maine,White Collar,26.Sep.15,106071.02
200002308,Sarah Galvan,Dowd,Male,49,Wisconsin,Blue Collar,26.Sep.15,75620.5
200002309,Nicole Gonzales,Carr,Female,45,Vermont,Other,26.Sep.15,71299.84
200002310,Erica Tucker,Paige,Male,48,Tennessee,White Collar,26.Sep.15,54081.03
200002311,Jason Robles,Howard,Male,64,Iowa,Blue Collar,26.Sep.15,10325.52
200002312,Jane Odonnell,Quinn,Male,53,New Mexico,Blue Collar,26.Sep.15,65464.91
200002313,Robert Marquez,Ferguson,Male,45,Vermont,Other,26.Sep.15,77140.53
300002314,Kelly Carr,Hill,Female,20,Illinois,White Collar,26.Sep.15,32823.6
300002315,Juan Pratt,Morgan,Female,35,Oregon,Blue Collar,26.Sep.15,80558.45
300002316,Courtney Russell,Randall,Female,34,Missouri,White Collar,26.Sep.15,14009.77
400002317,Patricia Brown,Newman,Female,19,Georgia,Blue Collar,26.Sep.15,63979.4
400002318,David Owens,Vaughan,Female,31,Delaware,Other,26.Sep.15,27667.95
400002319,Kimberly Flynn,Butler,Female,40,Wyoming,White Collar,26.Sep.15,6540.58
100002320,Thomas Burke,Brown,Male,27,Indiana,White Collar,27.Sep.15,54644.32
100002321,Kevin West,Graham,Female,46,Michigan,White Collar,27.Sep.15,26572.57
100002322,Dr. Heather Moss,Piper,Female,43,New Hampshire,White Collar,27.Sep.15,7835.46
100002323,John Hernandez,Glover,Male,40,Utah,Blue Collar,27.Sep.15,71368.77
100002324,Crystal Marks,Rutherford,Male,37,Michigan,Other,27.Sep.15,6031.79
100002325,Sheila Ellis,Sutherland,Female,45,Georgia,Other,27.Sep.15,68291.36
100002326,Ricky Harrison,Bond,Female,45,New Mexico,White Collar,27.Sep.15,59349.16
100002327,Judith Hill,Ross,Male,31,South Dakota,White Collar,27.Sep.15,12395.4
100002328,Jennifer Reed,Rampling,Female,37,Illinois,Blue Collar,27.Sep.15,25978.37
200002329,Melissa Parsons,Nolan,Female,53,Tennessee,Other,27.Sep.15,41704.56
200002330,Gina Wells,Lewis,Male,58,Arizona,Other,27.Sep.15,58713.96
200002331,Carmen Williams,James,Male,52,Utah,Blue Collar,27.Sep.15,64059.71
200002332,Heather Hart,Quinn,Male,54,Wisconsin,Blue Collar,27.Sep.15,34782.54
200002333,Stephen Oliver,Ellison,Male,50,Hawaii,Blue Collar,27.Sep.15,3246.67
300002334,Alexandra Morrow,Nolan,Male,33,Connecticut,Blue Collar,27.Sep.15,108674.69
300002335,Emily Thompson,Howard,Male,36,Georgia,White Collar,27.Sep.15,144209.77
300002336,Laura Rose,Buckland,Female,27,Pennsylvania,White Collar,27.Sep.15,33122.15
400002337,Andrew Griffin,Powell,Female,40,West Virginia,White Collar,27.Sep.15,40064.67
100002338,Logan Allen,Langdon,Male,40,Idaho,Blue Collar,28.Sep.15,29733.42
100002339,Bianca Sweeney,May,Female,31,Florida,Other,28.Sep.15,107268.59
100002340,Paul Armstrong,Graham,Male,37,Illinois,White Collar,28.Sep.15,34070.86
100002341,Craig Schroeder,Black,Male,41,Alabama,Other,28.Sep.15,10486.23
100002342,Danielle Davis,Russell,Female,30,New Jersey,Blue Collar,28.Sep.15,13717.09
100002343,Paul Clark,Ferguson,Female,31,Mississippi,White Collar,28.Sep.15,12498.12
100002344,Diana Aguilar,Gray,Female,22,North Dakota,White Collar,28.Sep.15,84123.93
100002345,Corey Meyer,Terry,Male,45,Ohio,White Collar,28.Sep.15,73668.49
100002346,Cindy Ayala,Davidson,Female,29,Alaska,White Collar,28.Sep.15,103942.23
100002347,Vicki Johnson,Lee,Male,50,Alaska,White Collar,28.Sep.15,26318.03
100002348,Barbara Gutierrez,Payne,Male,41,Maryland,White Collar,28.Sep.15,71079.13
200002349,Dylan Harvey,Mackenzie,Male,59,Indiana,Blue Collar,28.Sep.15,68406.24
200002350,Michael Anderson,Jones,Male,47,Tennessee,Blue Collar,28.Sep.15,14273.21
200002351,Mrs. Kimberly Williams,Short,Female,55,California,Other,28.Sep.15,12232.83
200002352,Elizabeth Johnson,Marshall,Male,37,Utah,Blue Collar,28.Sep.15,91884.77
200002353,Eugene Taylor,Lyman,Male,64,Michigan,Blue Collar,28.Sep.15,139415.88
200002354,Susan Johnson,Nolan,Male,45,Massachusetts,Blue Collar,28.Sep.15,91759.2
200002355,Haley James,Buckland,Female,38,New Mexico,Other,28.Sep.15,69556.06
200002356,Ronald Mills,Sanderson,Female,59,Ohio,Other,28.Sep.15,6674.7
200002357,Sydney Adams,Lambert,Female,58,Louisiana,Other,28.Sep.15,53914.11
200002358,Jessica Ingram,Churchill,Male,61,Michigan,Blue Collar,28.Sep.15,19128.02
300002359,Mr. Michael Chapman,Bailey,Female,32,Pennsylvania,Other,28.Sep.15,19954.05
400002360,Kristin Crane,Mackenzie,Female,35,Missouri,Other,28.Sep.15,77091.37
400002361,Robert Cole,Bailey,Male,41,Oklahoma,White Collar,28.Sep.15,85187.91
100002362,Sonya Johnson,Hodges,Female,33,Florida,White Collar,29.Sep.15,4575.0
100002363,Carol Burke,Sutherland,Female,30,Arizona,White Collar,29.Sep.15,78128.45
100002364,Lawrence Thompson,McDonald,Female,35,Oklahoma,White Collar,29.Sep.15,16080.85
100002365,Christopher Harris,Hunter,Male,49,New York,Other,29.Sep.15,4735.8
100002366,Justin Castillo,Oliver,Male,31,South Dakota,White Collar,29.Sep.15,36528.38
100002367,Lisa Smith,Mackenzie,Male,34,Wisconsin,Blue Collar,29.Sep.15,135158.19
100002368,Jonathan Green,Morgan,Male,37,Maine,White Collar,29.Sep.15,91665.23
100002369,Alyssa Wright,Glover,Male,26,Pennsylvania,White Collar,29.Sep.15,61577.15
100002370,Diane Boyd,Avery,Female,32,Hawaii,White Collar,29.Sep.15,19995.78
100002371,Chad Kelly,Kelly,Male,33,Michigan,White Collar,29.Sep.15,23676.73
100002372,David Park,Berry,Female,26,Massachusetts,White Collar,29.Sep.15,13836.11
100002373,Janice Morris,Greene,Male,34,Michigan,Blue Collar,29.Sep.15,30792.03
200002374,Todd Calhoun,King,Male,38,Minnesota,Blue Collar,29.Sep.15,43582.09
200002375,Jessica Duncan,Mackenzie,Male,45,Oregon,Other,29.Sep.15,64592.88
200002376,Caleb Graves,Murray,Male,43,Michigan,Blue Collar,29.Sep.15,57784.39
200002377,Jon Jones,Gray,Male,46,Wisconsin,White Collar,29.Sep.15,12483.24
200002378,Mr. James Bennett,Avery,Male,58,West Virginia,Other,29.Sep.15,7185.59
200002379,Ronald Henry,Lambert,Male,43,Oregon,Blue Collar,29.Sep.15,21251.76
300002380,Mary Jacobs,James,Female,39,Missouri,White Collar,29.Sep.15,100130.71
400002381,Melanie Parrish,Short,Female,43,Minnesota,Other,29.Sep.15,21607.48
400002382,Andrew Lindsey,Knox,Female,24,Washington,Other,29.Sep.15,899.97
400002383,Rachel Lee,Fisher,Female,24,Louisiana,White Collar,29.Sep.15,17347.52
100002384,Olivia Moreno,Jackson,Female,33,Oklahoma,White Collar,30.Sep.15,30454.03
100002385,Kathleen Carney,Bell,Male,28,Nevada,White Collar,30.Sep.15,73793.66
100002386,Tammy Myers,Hudson,Female,46,Tennessee,White Collar,30.Sep.15,112571.21
100002387,Carolyn Johnson,Hudson,Male,29,Idaho,White Collar,30.Sep.15,58720.19
100002388,Troy Thompson,Lewis,Female,38,Vermont,Blue Collar,30.Sep.15,3761.07
100002389,Shelia Mendez,Oliver,Female,45,Indiana,Other,30.Sep.15,12247.62
100002390,Joseph Walker,Dowd,Female,45,Alabama,White Collar,30.Sep.15,123159.76
100002391,Catherine Gibson,Russell,Male,29,Vermont,White Collar,30.Sep.15,9979.14
100002392,Cynthia Rodriguez,Newman,Male,30,Oklahoma,Other,30.Sep.15,20821.23
200002393,John Mathis,Bond,Male,40,Minnesota,Blue Collar,30.Sep.15,64487.05
200002394,Jessica Downs,Oliver,Female,44,Vermont,Other,30.Sep.15,24636.06
200002395,David Clark,Hudson,Male,45,Colorado,Other,30.Sep.15,81068.1
200002396,Ashley Zimmerman,Black,Male,57,California,Blue Collar,30.Sep.15,49358.43
200002397,Tony Baker,Nash,Male,50,New Hampshire,Blue Collar,30.Sep.15,34740.16
200002398,Justin Anderson,Paige,Male,55,Mississippi,Blue Collar,30.Sep.15,28781.46
200002399,Alexandria George,Ferguson,Female,57,Nevada,Other,30.Sep.15,4025.97
300002400,Tanner Garcia,Butler,Female,36,Kansas,Blue Collar,30.Sep.15,15245.28
400002401,Brian Robinson,Peters,Female,21,Wyoming,Other,30.Sep.15,50686.07
100002402,Michelle Chapman,Lambert,Male,47,Florida,White Collar,01.Oct.15,8964.65
100002403,Michelle Ramos,Lyman,Male,33,Hawaii,White Collar,01.Oct.15,13036.35
100002404,David Williams DDS,Duncan,Male,43,North Carolina,White Collar,01.Oct.15,31840.24
100002405,Michelle Weaver,Hudson,Female,34,Louisiana,White Collar,01.Oct.15,48696.83
100002406,Carol Brooks,Ince,Female,32,Delaware,White Collar,01.Oct.15,31675.17
100002407,Regina Robinson,Ball,Male,34,Hawaii,Blue Collar,01.Oct.15,21360.89
100002408,Emily Hawkins,Short,Male,29,South Carolina,White Collar,01.Oct.15,5564.99
200002409,Robert Hernandez,Peters,Male,53,Oregon,Blue Collar,01.Oct.15,43276.26
200002410,John Wheeler,Robertson,Male,52,Nevada,Blue Collar,01.Oct.15,47271.67
200002411,Jay Clark,Paterson,Female,56,Alaska,Other,01.Oct.15,10029.71
200002412,Eric Zimmerman,Parsons,Male,54,Oklahoma,Blue Collar,01.Oct.15,34987.42
200002413,Robin Turner,Payne,Female,51,Florida,Other,01.Oct.15,5467.19
100002414,Rachel Lewis,Grant,Male,37,Connecticut,White Collar,02.Oct.15,28809.98
100002415,Michael Fernandez Jr.,King,Female,41,Pennsylvania,Other,02.Oct.15,19938.81
100002416,Nicole Phillips,Nash,Female,32,Virginia,White Collar,02.Oct.15,50111.16
100002417,Kyle Gomez MD,Campbell,Female,34,Delaware,White Collar,02.Oct.15,24006.93
100002418,Thomas Gomez,Hunter,Male,38,Alabama,Other,02.Oct.15,59261.81
100002419,Kari Williams,Ellison,Female,33,New Jersey,White Collar,02.Oct.15,46035.81
100002420,Daniel Williams,Grant,Female,42,New York,White Collar,02.Oct.15,14989.3
100002421,Angela Hall,Avery,Male,28,Arizona,White Collar,02.Oct.15,14448.61
100002422,Sabrina Foster,Newman,Male,28,Montana,White Collar,02.Oct.15,23076.43
100002423,Cheryl Jordan,Vaughan,Male,33,Mississippi,White Collar,02.Oct.15,48286.35
100002424,Stephanie Crane,Clarkson,Female,41,Maine,Blue Collar,02.Oct.15,964.1
100002425,Lori Torres,Lyman,Male,31,Arkansas,Blue Collar,02.Oct.15,79314.11
200002426,Carla Hutchinson,McLean,Male,48,Nebraska,Blue Collar,02.Oct.15,54817.88
200002427,Mike Johnson,Randall,Female,40,Tennessee,Other,02.Oct.15,36530.74
300002428,Cody Everett,Underwood,Male,36,New Jersey,White Collar,02.Oct.15,23291.89
100002429,Erica Murphy,Alsop,Female,43,Virginia,White Collar,03.Oct.15,42972.72
100002430,Christian Medina,Hunter,Male,36,Washington,White Collar,03.Oct.15,22675.26
100002431,Robin Martin,Lambert,Male,40,Iowa,White Collar,03.Oct.15,12622.63
100002432,Karen Stewart,Bell,Female,43,Pennsylvania,White Collar,03.Oct.15,23251.07
100002433,Alexander Leon,Lambert,Female,45,Nevada,White Collar,03.Oct.15,53536.19
100002434,Michael Fox,Nash,Male,32,Michigan,White Collar,03.Oct.15,16127.3
100002435,Robert Carter,Arnold,Male,36,Alabama,White Collar,03.Oct.15,43882.44
100002436,William Velazquez,Mitchell,Male,40,Minnesota,White Collar,03.Oct.15,7741.38
100002437,Joanna Ellison,Jackson,Male,33,Missouri,White Collar,03.Oct.15,39625.0
100002438,Kyle Irwin,Hardacre,Female,30,Nebraska,White Collar,03.Oct.15,138086.22
100002439,Christine Butler,Smith,Male,42,Delaware,White Collar,03.Oct.15,32973.73
100002440,Jamie Williams,Bower,Female,28,New Hampshire,White Collar,03.Oct.15,76304.75
200002441,Kelsey Davis,Knox,Male,26,Iowa,Blue Collar,03.Oct.15,69903.96
200002442,Tonya Monroe,Forsyth,Male,52,Maryland,Blue Collar,03.Oct.15,40011.42
200002443,Joseph Gill,Mathis,Male,58,New Hampshire,Blue Collar,03.Oct.15,31082.12
200002444,Monica Jackson,Graham,Male,47,Virginia,Other,03.Oct.15,87669.32
200002445,Michael Harrell,Cornish,Female,48,Minnesota,Other,03.Oct.15,12405.42
200002446,Joe Hoover,Davidson,Male,50,New Mexico,Blue Collar,03.Oct.15,21885.91
200002447,Sean Sanchez,Sanderson,Male,58,Minnesota,Blue Collar,03.Oct.15,13230.47
300002448,Aaron Yang,Piper,Male,41,Oregon,Blue Collar,03.Oct.15,32837.02
100002449,Louis Ibarra,MacDonald,Male,27,Utah,Blue Collar,04.Oct.15,7385.38
100002450,Steven Lynch,Hill,Female,42,Georgia,Other,04.Oct.15,10562.39
100002451,James Walls,Metcalfe,Male,41,South Dakota,White Collar,04.Oct.15,54256.9
100002452,Jeffrey Phillips,Gill,Female,25,Connecticut,Blue Collar,04.Oct.15,5490.74
100002453,Jonathan Harrison,Skinner,Female,34,Maine,White Collar,04.Oct.15,10594.11
100002454,Nathaniel Howard,Short,Male,47,Iowa,White Collar,04.Oct.15,53788.44
100002455,Elizabeth Taylor,Chapman,Female,28,Idaho,White Collar,04.Oct.15,19866.92
100002456,Jesus Torres,Cameron,Male,44,Utah,Other,04.Oct.15,54062.08
100002457,Christian Wilson,Rees,Male,39,Hawaii,Blue Collar,04.Oct.15,9947.41
100002458,Dominique Jacobs,Wallace,Female,38,Alaska,White Collar,04.Oct.15,67842.28
100002459,John Jones V,James,Male,37,Arkansas,White Collar,04.Oct.15,19014.05
100002460,Jacqueline Rodriguez,Clarkson,Male,22,West Virginia,White Collar,04.Oct.15,781.84
100002461,Daniel Mason,Walker,Male,34,Hawaii,White Collar,04.Oct.15,99934.82
200002462,Rachel Peck,Miller,Female,49,Iowa,White Collar,04.Oct.15,64721.73
200002463,Jennifer Cruz,Dyer,Female,53,Louisiana,Other,04.Oct.15,7887.99
100002464,Andrew Bailey,Mackenzie,Female,36,North Carolina,White Collar,05.Oct.15,51614.58
100002465,Heather Thomas,Jones,Female,34,Minnesota,White Collar,05.Oct.15,9286.99
100002466,Christy Morris,Skinner,Female,27,Kansas,Blue Collar,05.Oct.15,3471.22
100002467,Heather Smith,Brown,Female,35,Massachusetts,Blue Collar,05.Oct.15,39047.45
100002468,Brenda Cain,Mills,Male,42,South Dakota,White Collar,05.Oct.15,368.53
100002469,Tonya Hall,Powell,Male,22,Georgia,White Collar,05.Oct.15,66480.85
200002470,Catherine Bailey,Bell,Male,61,Tennessee,Other,05.Oct.15,35341.04
300002471,Amanda Gill,MacDonald,Female,44,Utah,Other,05.Oct.15,1884.22
400002472,John Anderson,Wilson,Female,46,Georgia,Other,05.Oct.15,44875.11
100002473,Teresa Silva,Churchill,Male,31,Missouri,Blue Collar,06.Oct.15,56801.98
100002474,Tammy Gomez,Powell,Female,22,Ohio,Blue Collar,06.Oct.15,2301.9
100002475,Christine Green,Newman,Female,25,New Jersey,White Collar,06.Oct.15,29770.55
100002476,Toni Henry,Graham,Male,47,Vermont,White Collar,06.Oct.15,63746.78
100002477,Cheryl White,Wilson,Male,26,Idaho,White Collar,06.Oct.15,81489.43
100002478,Nicole Aguirre,May,Female,38,New York,Other,06.Oct.15,37142.39
100002479,Robert Smith,Oliver,Male,37,Texas,White Collar,06.Oct.15,27526.79
100002480,Michael Vang,Mackay,Female,27,Massachusetts,Blue Collar,06.Oct.15,115220.03
100002481,Daisy Pugh,Stewart,Female,25,Georgia,Blue Collar,06.Oct.15,31113.33
100002482,Dean Mills,Poole,Female,20,Nebraska,White Collar,06.Oct.15,74880.21
200002483,Brandon Mitchell,Brown,Female,45,Kentucky,Other,06.Oct.15,24993.27
200002484,Charles Gillespie,Rutherford,Male,50,Alabama,Blue Collar,06.Oct.15,1566.53
200002485,Logan Jensen,King,Female,53,Colorado,Other,06.Oct.15,12769.93
200002486,Brandon Lopez,Hunter,Female,52,Texas,Other,06.Oct.15,6222.21
200002487,Stephanie Harmon,Dyer,Male,58,Oklahoma,Blue Collar,06.Oct.15,51723.62
300002488,Adam Rios MD,Hardacre,Male,42,Vermont,White Collar,06.Oct.15,5436.0
300002489,Lauren Stewart,Tucker,Male,37,North Dakota,White Collar,06.Oct.15,13005.94
300002490,Ashley Lee,Parr,Male,31,Colorado,Blue Collar,06.Oct.15,40081.67
300002491,Jerry Burch,Campbell,Female,24,Utah,Blue Collar,06.Oct.15,16527.0
300002492,Julia Barrett,Wright,Female,36,Arkansas,White Collar,06.Oct.15,1576.57
100002493,Scott Drake,Hart,Female,43,Louisiana,Blue Collar,07.Oct.15,20996.83
100002494,Derrick Howe,Nolan,Female,38,Maryland,White Collar,07.Oct.15,33589.65
100002495,Brian Patel,Rees,Male,30,Virginia,White Collar,07.Oct.15,54432.83
100002496,Donna Cook,Edmunds,Male,37,Georgia,White Collar,07.Oct.15,24607.65
100002497,Louis Daniels,Parsons,Female,36,Rhode Island,White Collar,07.Oct.15,111371.69
100002498,Brian Curry,Langdon,Male,30,South Carolina,White Collar,07.Oct.15,40488.29
200002499,Deanna Rodriguez,May,Male,32,North Dakota,Blue Collar,07.Oct.15,701.13
200002500,Dr. Elaine Lee,Nash,Male,56,Iowa,Blue Collar,07.Oct.15,21196.37
200002501,Rodney Paul,Ferguson,Male,59,Wisconsin,Blue Collar,07.Oct.15,690.99
300002502,Bryan Reyes,MacLeod,Female,26,New Jersey,White Collar,07.Oct.15,37590.69
100002503,James Brown,Welch,Male,28,Missouri,Blue Collar,08.Oct.15,102952.98
100002504,Amanda Walters,Powell,Female,35,Delaware,Other,08.Oct.15,42162.2
100002505,Christopher Fowler,Springer,Male,46,Michigan,Blue Collar,08.Oct.15,22318.08
100002506,Chelsea Floyd,Hemmings,Male,41,Alabama,White Collar,08.Oct.15,28479.51
100002507,Kathy Doyle,Howard,Female,42,Utah,White Collar,08.Oct.15,55193.59
100002508,Jonathan Jimenez,Sutherland,Male,42,California,White Collar,08.Oct.15,33299.64
100002509,Juan Brown,Butler,Male,30,Alaska,Blue Collar,08.Oct.15,2603.66
100002510,Reginald Barry,Parr,Male,37,South Carolina,Blue Collar,08.Oct.15,28386.21
100002511,Melissa Love,Hughes,Male,37,California,Other,08.Oct.15,8819.9
100002512,Morgan Miranda,Alsop,Female,41,Ohio,White Collar,08.Oct.15,36174.14
100002513,Stephanie Conner,Hunter,Female,31,Pennsylvania,White Collar,08.Oct.15,10512.25
200002514,Dylan Mitchell,Rutherford,Male,62,Montana,Blue Collar,08.Oct.15,83595.79
200002515,Aimee Howard,Miller,Male,46,Delaware,Other,08.Oct.15,76601.08
200002516,Mr. Jason Dillon,Sanderson,Male,54,Wyoming,Blue Collar,08.Oct.15,96359.91
200002517,Mary Davenport,Clark,Female,60,Oklahoma,Other,08.Oct.15,47942.04
200002518,Adrienne Wood,Rees,Male,44,Wyoming,Blue Collar,08.Oct.15,6697.68
200002519,Jennifer Stewart,Randall,Male,52,Alaska,Blue Collar,08.Oct.15,675.08
300002520,Tiffany Trujillo,Bell,Female,44,Rhode Island,White Collar,08.Oct.15,94722.42
400002521,Samantha Lee,Parsons,Female,20,Colorado,Other,08.Oct.15,9707.95
400002522,Joshua Graham,Reid,Female,40,Indiana,Blue Collar,08.Oct.15,58691.17
100002523,Rodney Ward,May,Male,40,Missouri,Blue Collar,09.Oct.15,41371.52
100002524,Michelle Rose,Mathis,Female,31,Michigan,White Collar,09.Oct.15,20953.3
100002525,Timothy Moore,Hunter,Male,33,Connecticut,Blue Collar,09.Oct.15,12798.63
100002526,Regina Collins,McGrath,Female,34,Rhode Island,White Collar,09.Oct.15,30002.9
100002527,Jennifer Richards,Scott,Male,27,Tennessee,White Collar,09.Oct.15,8121.14
100002528,Rebecca Martin,Cameron,Male,34,Ohio,White Collar,09.Oct.15,3014.85
100002529,Christopher Robertson,Wilkins,Female,36,Oregon,White Collar,09.Oct.15,24177.3
100002530,Spencer Evans,Abraham,Female,39,Idaho,White Collar,09.Oct.15,33703.11
100002531,Billy Sexton,Dowd,Female,38,Hawaii,White Collar,09.Oct.15,35992.01
100002532,William Vance,Campbell,Male,30,Montana,White Collar,09.Oct.15,20362.27
200002533,Mr. Joel Black,Reid,Male,47,Virginia,Blue Collar,09.Oct.15,17274.32
200002534,Troy Flores,Scott,Female,52,Nevada,Blue Collar,09.Oct.15,34890.3
200002535,David Coleman,Paige,Male,60,Illinois,Blue Collar,09.Oct.15,11663.35
200002536,Brittany Davis,Black,Male,54,Utah,Blue Collar,09.Oct.15,96381.84
300002537,Karen Jackson,Powell,Male,39,Connecticut,Other,09.Oct.15,3575.21
300002538,Carlos Perez,Blake,Female,38,Mississippi,White Collar,09.Oct.15,30345.62
300002539,Ryan Mckee,Mackay,Male,35,Illinois,Other,09.Oct.15,136365.52
400002540,Kristie Peterson,Lyman,Female,30,Virginia,Other,09.Oct.15,60385.3
400002541,Anita Rogers,Clarkson,Female,31,Nebraska,White Collar,09.Oct.15,48247.85
100002542,Donald Valencia,Arnold,Male,37,South Dakota,White Collar,10.Oct.15,118379.33
100002543,Robert Sanders,Poole,Female,19,Hawaii,White Collar,10.Oct.15,37946.24
100002544,Rachel Collier,Arnold,Male,33,Indiana,Blue Collar,10.Oct.15,4706.69
100002545,Robert Phillips,Brown,Male,36,Oklahoma,White Collar,10.Oct.15,41643.52
100002546,Lori Stephenson,Thomson,Male,48,Connecticut,Other,10.Oct.15,39445.7
100002547,Tim Rodgers,Hart,Female,25,Louisiana,White Collar,10.Oct.15,41415.13
200002548,Jeffrey Maxwell,Arnold,Male,52,Vermont,Blue Collar,10.Oct.15,34118.28
300002549,Isabella Butler,Black,Male,39,Mississippi,White Collar,10.Oct.15,28142.18
400002550,Ronald Burnett,Baker,Female,23,Wisconsin,Other,10.Oct.15,55821.07
400002551,Anthony James,Chapman,Female,43,Kansas,Other,10.Oct.15,29990.71
100002552,Teresa Hernandez,Churchill,Female,24,Ohio,White Collar,11.Oct.15,27806.65
100002553,Donald Lambert,Peters,Female,31,New Mexico,White Collar,11.Oct.15,5062.51
100002554,Anthony Leonard,Bailey,Male,24,South Dakota,Blue Collar,11.Oct.15,5396.97
100002555,Joy Johnson,Payne,Female,31,Colorado,White Collar,11.Oct.15,87684.33
100002556,Sherry Harris,Langdon,Female,29,Colorado,White Collar,11.Oct.15,9622.64
100002557,Stacy Gonzales,Lawrence,Female,25,Virginia,White Collar,11.Oct.15,20412.43
100002558,Deanna Parker,Miller,Male,30,Florida,White Collar,11.Oct.15,23025.61
