Customer ID,Name,Surname,Gender,Age,Region,Job Classification,Date Joined,Balance
292,Tim Best,Kerr,Male,19,Massachusetts,Other,24.Sep.15,30691.82
108,Jonathan Ortiz,Knox,Female,52,Maryland,Other,24.Sep.15,65019.95
4538,Pedro Dawson,Metcalfe,Male,48,Alabama,Other,24.Sep.15,32709.97
6532,Brianna Blake,Ball,Female,61,Pennsylvania,Other,24.Sep.15,18880.99
8923,Amanda Bishop,Short,Male,48,Iowa,Blue Collar,24.Sep.15,23726.79
4188,Roberto Buchanan,Terry,Female,50,Montana,Other,24.Sep.15,14835.01
5974,Barbara Berry,Carr,Male,45,New Mexico,Blue Collar,24.Sep.15,64665.58
9809,Kevin Price,Pullman,Male,39,Missouri,Blue Collar,24.Sep.15,27726.59
8402,Benjamin Martin,Paige,Male,58,California,Other,24.Sep.15,47114.02
5411,Marvin Long,Clark,Female,51,Idaho,Other,24.Sep.15,16321.85
7780,Donald Sanchez,Morgan,Female,50,Massachusetts,Other,24.Sep.15,31918.02
1140,Thomas Morris,Marshall,Male,42,South Carolina,Blue Collar,24.Sep.15,54856.02
3049,Terri Miller,Forsyth,Female,43,South Carolina,Other,24.Sep.15,10037.76
7219,Christina Mccall,Alsop,Male,50,California,Other,24.Sep.15,33161.08
5287,Joseph Brooks,Thomson,Female,50,South Dakota,Other,24.Sep.15,28116.71
8895,Angela Jones,Russell,Female,61,Ohio,Blue Collar,24.Sep.15,48394.84
5224,Erik Moore,Mills,Male,45,North Dakota,Other,24.Sep.15,10508.74
4184,Kathryn Gardner,Allan,Female,25,Massachusetts,White Collar,24.Sep.15,40535.16
9141,Paul Lopez,Alsop,Male,33,Idaho,Other,24.Sep.15,38089.79
1386,David Roberts,Tucker,Female,25,New York,Other,24.Sep.15,5073.87
1415,Jo Gibbs,Dickens,Male,18,Vermont,White Collar,24.Sep.15,27333.57
832,Shawn Padilla,Bell,Male,26,Washington,White Collar,24.Sep.15,58399.2
5372,Tara Griffin,Lawrence,Male,35,New Mexico,White Collar,24.Sep.15,11552.18
8571,Lee Johnston,Miller,Male,37,South Dakota,Other,24.Sep.15,40862.92
2979,Donna Wilcox,Graham,Male,22,Washington,Blue Collar,24.Sep.15,14748.59
8171,Samantha Glenn,Wright,Male,46,Maryland,Blue Collar,24.Sep.15,36919.09
4099,Mark Ponce,Avery,Male,25,New Jersey,Other,24.Sep.15,41197.66
1032,Courtney Gonzalez,Newman,Female,36,North Carolina,White Collar,24.Sep.15,84942.22
5852,Samuel Holloway,Sutherland,Female,27,Maryland,White Collar,24.Sep.15,50798.78
4607,Edgar Richardson,McLean,Female,38,Colorado,Other,24.Sep.15,13914.8
6130,Shannon Mason,Ball,Female,33,Oregon,Other,24.Sep.15,133.75
1662,Mary Peterson,Slater,Female,29,Indiana,Other,24.Sep.15,74348.45
4328,Kristin Stark,Fisher,Male,29,Massachusetts,Blue Collar,24.Sep.15,11180.72
9778,Rebecca Hernandez,Marshall,Female,49,Georgia,White Collar,25.Sep.15,34393.8
3196,Antonio Conley,Clarkson,Male,32,Washington,White Collar,25.Sep.15,59321.49
4561,Alex Wade MD,Burgess,Female,38,Tennessee,White Collar,25.Sep.15,96144.95
6006,Elizabeth Jenkins,Lewis,Male,29,Minnesota,Blue Collar,25.Sep.15,34290.4
3030,Daniel Brown,Ball,Female,31,Tennessee,Other,25.Sep.15,4941.26
2028,Amy Ramirez,Mackenzie,Female,28,Maine,White Collar,25.Sep.15,107083.15
6509,Derrick Jackson,Welch,Female,36,Wyoming,Blue Collar,25.Sep.15,49350.39
7020,Nicholas Hanson,Dickens,Male,51,Rhode Island,Blue Collar,25.Sep.15,56729.36
5088,Sarah Smith,Cornish,Male,42,Illinois,Blue Collar,25.Sep.15,82055.21
9244,Aaron Hicks,Metcalfe,Male,45,West Virginia,White Collar,25.Sep.15,48333.09
5360,Julie Richmond,Wallace,Male,36,Colorado,Blue Collar,25.Sep.15,15706.01
3827,Ethan Cortez,Wright,Male,53,Massachusetts,Other,25.Sep.15,67521.26
1014,Mary Watson,Mackay,Male,49,California,Blue Collar,25.Sep.15,875.27
617,Nicole Long,Morrison,Male,41,West Virginia,Blue Collar,25.Sep.15,93395.64
8581,Patricia Ward,Hardacre,Male,52,Vermont,Other,25.Sep.15,27024.47
9130,Patrick Swanson,Forsyth,Male,45,Texas,Blue Collar,25.Sep.15,10899.65
6007,Kimberly Powell,Rees,Female,30,Missouri,White Collar,25.Sep.15,117809.44
4891,Amanda Parker,Arnold,Male,37,Tennessee,Blue Collar,25.Sep.15,80824.89
1293,Thomas Chavez,McLean,Female,37,New Jersey,Blue Collar,25.Sep.15,59970.28
2727,Christopher Hickman,Jones,Male,34,Florida,White Collar,26.Sep.15,81376.19
5572,Sharon Brennan,Dyer,Female,36,Pennsylvania,White Collar,26.Sep.15,64555.12
9687,Jeffrey Garcia,Wright,Male,28,Nevada,Other,26.Sep.15,11825.37
3254,Miss Denise Ray,Marshall,Female,45,Florida,Blue Collar,26.Sep.15,22420.34
3735,Yolanda Welch,Newman,Female,51,New Hampshire,White Collar,26.Sep.15,80925.56
6710,Melissa Miller,Fisher,Female,34,Montana,Other,26.Sep.15,22433.36
1871,Cory Stanton,Lyman,Male,31,Delaware,White Collar,26.Sep.15,116522.47
2543,Sarah Lee,Gray,Female,43,Ohio,White Collar,26.Sep.15,106071.02
775,Juan Richardson,Dowd,Male,49,Tennessee,Blue Collar,26.Sep.15,75620.5
7650,Thomas Rodriguez,Carr,Female,45,Arkansas,Other,26.Sep.15,71299.84
4250,Betty Lee DDS,Paige,Male,48,Rhode Island,White Collar,26.Sep.15,54081.03
9751,Christina Harris,Howard,Male,64,Connecticut,Blue Collar,26.Sep.15,10325.52
6469,Deanna Rivera,Quinn,Male,53,Alaska,Blue Collar,26.Sep.15,65464.91
5192,Keith Henson,Ferguson,Male,45,New Hampshire,Other,26.Sep.15,77140.53
9809,Wanda Russell,Hill,Female,20,Colorado,White Collar,26.Sep.15,32823.6
7373,Justin James,Morgan,Female,35,Arkansas,Blue Collar,26.Sep.15,80558.45
2058,Emily Richards,Randall,Female,34,California,White Collar,26.Sep.15,14009.77
7580,Katherine Fisher,Newman,Female,19,Utah,Blue Collar,26.Sep.15,63979.4
5663,Barbara Bush,Vaughan,Female,31,Hawaii,Other,26.Sep.15,27667.95
8978,Marie Wright,Butler,Female,40,Washington,White Collar,26.Sep.15,6540.58
4682,Katherine Mccormick,Brown,Male,27,Kansas,White Collar,27.Sep.15,54644.32
8549,Renee Warner,Graham,Female,46,Kentucky,White Collar,27.Sep.15,26572.57
5708,Kenneth Houston,Piper,Female,43,Vermont,White Collar,27.Sep.15,7835.46
3102,William Warner,Glover,Male,40,New York,Blue Collar,27.Sep.15,71368.77
5310,Ruben Brown PhD,Rutherford,Male,37,New Hampshire,Other,27.Sep.15,6031.79
3489,Dr. Terri Wright DDS,Sutherland,Female,45,Iowa,Other,27.Sep.15,68291.36
7636,Derrick Crawford,Bond,Female,45,California,White Collar,27.Sep.15,59349.16
8838,Carolyn Fitzpatrick,Ross,Male,31,Idaho,White Collar,27.Sep.15,12395.4
2786,Frances Clark,Rampling,Female,37,Kentucky,Blue Collar,27.Sep.15,25978.37
5563,Anthony Shea,Nolan,Female,53,North Dakota,Other,27.Sep.15,41704.56
2659,Tina George,Lewis,Male,58,Colorado,Other,27.Sep.15,58713.96
3547,Mike Woodard,James,Male,52,Pennsylvania,Blue Collar,27.Sep.15,64059.71
9877,Annette Fisher,Quinn,Male,54,Iowa,Blue Collar,27.Sep.15,34782.54
7307,Philip Mcmahon,Ellison,Male,50,Minnesota,Blue Collar,27.Sep.15,3246.67
3363,Kevin Webb,Nolan,Male,33,Pennsylvania,Blue Collar,27.Sep.15,108674.69
9943,Adrienne Marquez,Howard,Male,36,Virginia,White Collar,27.Sep.15,144209.77
2473,Kathy Johnson,Buckland,Female,27,Montana,White Collar,27.Sep.15,33122.15
1923,Faith Simmons,Powell,Female,40,Hawaii,White Collar,27.Sep.15,40064.67
7282,Douglas Joseph,Langdon,Male,40,Oklahoma,Blue Collar,28.Sep.15,29733.42
7473,Leslie Chang,May,Female,31,Virginia,Other,28.Sep.15,107268.59
6856,Jesse Tucker,Graham,Male,37,Mississippi,White Collar,28.Sep.15,34070.86
140,Gregory Wilson,Black,Male,41,South Carolina,Other,28.Sep.15,10486.23
2646,Mrs. Destiny Turner,Russell,Female,30,Illinois,Blue Collar,28.Sep.15,13717.09
5080,Edward Macdonald,Ferguson,Female,31,Hawaii,White Collar,28.Sep.15,12498.12
1567,David Miller,Gray,Female,22,New York,White Collar,28.Sep.15,84123.93
612,Donald Williamson,Terry,Male,45,Delaware,White Collar,28.Sep.15,73668.49
8457,James Brown,Davidson,Female,29,Florida,White Collar,28.Sep.15,103942.23
5226,Amanda Miranda,Lee,Male,50,Ohio,White Collar,28.Sep.15,26318.03
9966,Stephanie Cooper,Payne,Male,41,Utah,White Collar,28.Sep.15,71079.13
5265,Jeffrey Newman,Mackenzie,Male,59,Nebraska,Blue Collar,28.Sep.15,68406.24
3504,Crystal Schultz,Jones,Male,47,Delaware,Blue Collar,28.Sep.15,14273.21
544,Charles Schwartz,Short,Female,55,Washington,Other,28.Sep.15,12232.83
5511,Jessica Johnson,Marshall,Male,37,Texas,Blue Collar,28.Sep.15,91884.77
2443,Mark Smith,Lyman,Male,64,Mississippi,Blue Collar,28.Sep.15,139415.88
4981,Taylor Kim,Nolan,Male,45,Wyoming,Blue Collar,28.Sep.15,91759.2
3308,Rhonda Meyer,Buckland,Female,38,New Hampshire,Other,28.Sep.15,69556.06
8045,Cory Joseph,Sanderson,Female,59,Massachusetts,Other,28.Sep.15,6674.7
4382,Mr. Thomas Walter,Lambert,Female,58,Florida,Other,28.Sep.15,53914.11
5206,Elijah Martinez,Churchill,Male,61,North Carolina,Blue Collar,28.Sep.15,19128.02
7578,Kimberly Matthews,Bailey,Female,32,Oklahoma,Other,28.Sep.15,19954.05
5560,Brandon Jones,Mackenzie,Female,35,Nevada,Other,28.Sep.15,77091.37
836,Debra Gregory,Bailey,Male,41,California,White Collar,28.Sep.15,85187.91
8647,Thomas Williams,Hodges,Female,33,Michigan,White Collar,29.Sep.15,4575.0
3694,Jennifer Murphy,Sutherland,Female,30,Vermont,White Collar,29.Sep.15,78128.45
2610,David Lewis,McDonald,Female,35,Arkansas,White Collar,29.Sep.15,16080.85
332,Katherine Burns,Hunter,Male,49,Wyoming,Other,29.Sep.15,4735.8
2276,Melissa Whitaker,Oliver,Male,31,North Dakota,White Collar,29.Sep.15,36528.38
6107,Lisa Hale,Mackenzie,Male,34,New Mexico,Blue Collar,29.Sep.15,135158.19
9171,Ronald Townsend,Morgan,Male,37,Mississippi,White Collar,29.Sep.15,91665.23
3290,Marissa Shaw,Glover,Male,26,Nevada,White Collar,29.Sep.15,61577.15
9044,Alexandra Rivera,Avery,Female,32,Rhode Island,White Collar,29.Sep.15,19995.78
9806,Christie Watts,Kelly,Male,33,Texas,White Collar,29.Sep.15,23676.73
3309,Laurie Fernandez,Berry,Female,26,Iowa,White Collar,29.Sep.15,13836.11
7052,Julie Figueroa,Greene,Male,34,Connecticut,Blue Collar,29.Sep.15,30792.03
1177,Gerald Davis,King,Male,38,Kentucky,Blue Collar,29.Sep.15,43582.09
8143,Kayla Spencer,Mackenzie,Male,45,Hawaii,Other,29.Sep.15,64592.88
4065,Gerald Lane,Murray,Male,43,Nevada,Blue Collar,29.Sep.15,57784.39
1154,Sierra Jackson,Gray,Male,46,Maine,White Collar,29.Sep.15,12483.24
1309,Shawn Morton,Avery,Male,58,Wisconsin,Other,29.Sep.15,7185.59
604,Cindy Barton,Lambert,Male,43,Pennsylvania,Blue Collar,29.Sep.15,21251.76
6277,Kari Spencer,James,Female,39,North Dakota,White Collar,29.Sep.15,100130.71
6663,Christopher Campbell,Short,Female,43,Tennessee,Other,29.Sep.15,21607.48
3850,Bethany Lawson MD,Knox,Female,24,Delaware,Other,29.Sep.15,899.97
2150,Pamela Peterson,Fisher,Female,24,New York,White Collar,29.Sep.15,17347.52
4359,Taylor Williams,Jackson,Female,33,Pennsylvania,White Collar,30.Sep.15,30454.03
1297,Mrs. Michelle Hodge,Bell,Male,28,Kansas,White Collar,30.Sep.15,73793.66
7532,Loretta Williams,Hudson,Female,46,Tennessee,White Collar,30.Sep.15,112571.21
4888,Colleen Rios,Hudson,Male,29,North Dakota,White Collar,30.Sep.15,58720.19
3463,Andrew Molina,Lewis,Female,38,North Dakota,Blue Collar,30.Sep.15,3761.07
5256,Gabriel Johnson,Oliver,Female,45,Alabama,Other,30.Sep.15,12247.62
4366,Vicki Hess,Dowd,Female,45,South Carolina,White Collar,30.Sep.15,123159.76
5508,Diana Lawson,Russell,Male,29,Maryland,White Collar,30.Sep.15,9979.14
4929,Jacqueline Hopkins,Newman,Male,30,California,Other,30.Sep.15,20821.23
9228,Ryan Bush,Bond,Male,40,Alaska,Blue Collar,30.Sep.15,64487.05
9387,Edgar Welch,Oliver,Female,44,Oklahoma,Other,30.Sep.15,24636.06
1309,Samantha Hodge,Hudson,Male,45,Utah,Other,30.Sep.15,81068.1
7157,Anne Matthews,Black,Male,57,Washington,Blue Collar,30.Sep.15,49358.43
3831,Lisa Irwin,Nash,Male,50,Vermont,Blue Collar,30.Sep.15,34740.16
7814,Paul Taylor,Paige,Male,55,Idaho,Blue Collar,30.Sep.15,28781.46
814,Ryan Mason,Ferguson,Female,57,Connecticut,Other,30.Sep.15,4025.97
7242,Heather Williamson,Butler,Female,36,Oregon,Blue Collar,30.Sep.15,15245.28
2007,Debbie Smith,Peters,Female,21,Indiana,Other,30.Sep.15,50686.07
6000,Thomas Gardner MD,Lambert,Male,47,Missouri,White Collar,01.Oct.15,8964.65
80,Michael Brown,Lyman,Male,33,New Jersey,White Collar,01.Oct.15,13036.35
4571,Brian Martin,Duncan,Male,43,Pennsylvania,White Collar,01.Oct.15,31840.24
3218,David Lewis,Hudson,Female,34,Wisconsin,White Collar,01.Oct.15,48696.83
3792,Levi Holland,Ince,Female,32,Tennessee,White Collar,01.Oct.15,31675.17
126,Marcus Hernandez,Ball,Male,34,New York,Blue Collar,01.Oct.15,21360.89
6237,Stephen Ramos,Short,Male,29,Louisiana,White Collar,01.Oct.15,5564.99
2749,Monique Brock,Peters,Male,53,Alaska,Blue Collar,01.Oct.15,43276.26
5650,Austin Lopez,Robertson,Male,52,Colorado,Blue Collar,01.Oct.15,47271.67
3801,Gabriel Nguyen,Paterson,Female,56,Colorado,Other,01.Oct.15,10029.71
2190,Matthew Flores,Parsons,Male,54,Louisiana,Blue Collar,01.Oct.15,34987.42
6769,Melissa Combs,Payne,Female,51,Virginia,Other,01.Oct.15,5467.19
6478,Jessica Gill,Grant,Male,37,Maryland,White Collar,02.Oct.15,28809.98
6860,Larry Vargas,King,Female,41,New Jersey,Other,02.Oct.15,19938.81
1761,Matthew Stout,Nash,Female,32,North Dakota,White Collar,02.Oct.15,50111.16
9984,Richard Carson,Campbell,Female,34,Arizona,White Collar,02.Oct.15,24006.93
5129,Christopher Collins,Hunter,Male,38,Oklahoma,Other,02.Oct.15,59261.81
5507,Wesley Barajas,Ellison,Female,33,Alabama,White Collar,02.Oct.15,46035.81
8452,Anthony Smith,Grant,Female,42,Maine,White Collar,02.Oct.15,14989.3
8591,Michelle Lopez,Avery,Male,28,Arizona,White Collar,02.Oct.15,14448.61
8774,Taylor Dillon,Newman,Male,28,Florida,White Collar,02.Oct.15,23076.43
3072,Chad Miller,Vaughan,Male,33,Washington,White Collar,02.Oct.15,48286.35
1412,Deborah Young,Clarkson,Female,41,Oregon,Blue Collar,02.Oct.15,964.1
8441,Richard Jones,Lyman,Male,31,Indiana,Blue Collar,02.Oct.15,79314.11
5509,Patrick Jacobs,McLean,Male,48,North Dakota,Blue Collar,02.Oct.15,54817.88
7803,Amanda Simmons,Randall,Female,40,Connecticut,Other,02.Oct.15,36530.74
696,Melissa Hess,Underwood,Male,36,Virginia,White Collar,02.Oct.15,23291.89
6264,Stephen Foley,Alsop,Female,43,Ohio,White Collar,03.Oct.15,42972.72
4033,Nicole Silva,Hunter,Male,36,New York,White Collar,03.Oct.15,22675.26
4145,Andrew Johnson,Lambert,Male,40,Iowa,White Collar,03.Oct.15,12622.63
3188,Daniel Wilson,Bell,Female,43,Michigan,White Collar,03.Oct.15,23251.07
304,Brent Jones,Lambert,Female,45,Rhode Island,White Collar,03.Oct.15,53536.19
1026,Kimberly Dodson,Nash,Male,32,North Carolina,White Collar,03.Oct.15,16127.3
8722,Jason Burnett,Arnold,Male,36,Kentucky,White Collar,03.Oct.15,43882.44
7522,James Davis,Mitchell,Male,40,Pennsylvania,White Collar,03.Oct.15,7741.38
4782,Kimberly Turner,Jackson,Male,33,Connecticut,White Collar,03.Oct.15,39625.0
1286,Kelly Clark,Hardacre,Female,30,Kentucky,White Collar,03.Oct.15,138086.22
3506,Mr. Matthew Morse,Smith,Male,42,Arkansas,White Collar,03.Oct.15,32973.73
4049,Ralph Conley,Bower,Female,28,Massachusetts,White Collar,03.Oct.15,76304.75
371,Andres Williams,Knox,Male,26,Michigan,Blue Collar,03.Oct.15,69903.96
1090,Craig Carter,Forsyth,Male,52,Alaska,Blue Collar,03.Oct.15,40011.42
9585,Caleb Williams,Mathis,Male,58,Oregon,Blue Collar,03.Oct.15,31082.12
5589,Debra Horton,Graham,Male,47,North Dakota,Other,03.Oct.15,87669.32
200,Mrs. Victoria Flores,Cornish,Female,48,North Carolina,Other,03.Oct.15,12405.42
2713,David Reynolds,Davidson,Male,50,Colorado,Blue Collar,03.Oct.15,21885.91
7759,Charles Ibarra,Sanderson,Male,58,Ohio,Blue Collar,03.Oct.15,13230.47
8049,Ebony Collins,Piper,Male,41,South Dakota,Blue Collar,03.Oct.15,32837.02
17,Erica Munoz,MacDonald,Male,27,Montana,Blue Collar,04.Oct.15,7385.38
7252,Margaret Thompson,Hill,Female,42,Connecticut,Other,04.Oct.15,10562.39
7481,Megan Lane,Metcalfe,Male,41,New Hampshire,White Collar,04.Oct.15,54256.9
5453,Adam Lowe,Gill,Female,25,Illinois,Blue Collar,04.Oct.15,5490.74
666,Justin Wilcox,Skinner,Female,34,Oklahoma,White Collar,04.Oct.15,10594.11
6631,Jeremy Mason,Short,Male,47,Idaho,White Collar,04.Oct.15,53788.44
3498,Danielle Nelson,Chapman,Female,28,Texas,White Collar,04.Oct.15,19866.92
1481,Carolyn Henderson,Cameron,Male,44,Oregon,Other,04.Oct.15,54062.08
5454,Christian Cannon,Rees,Male,39,Colorado,Blue Collar,04.Oct.15,9947.41
5837,Michael Sanchez,Wallace,Female,38,Ohio,White Collar,04.Oct.15,67842.28
7485,Thomas Stewart,James,Male,37,New Jersey,White Collar,04.Oct.15,19014.05
8864,Kathy Lynn,Clarkson,Male,22,Nevada,White Collar,04.Oct.15,781.84
875,Bradley Ware,Walker,Male,34,Delaware,White Collar,04.Oct.15,99934.82
9352,Kimberly Clark,Miller,Female,49,Arizona,White Collar,04.Oct.15,64721.73
341,James Miller,Dyer,Female,53,Iowa,Other,04.Oct.15,7887.99
3829,Elizabeth Ayala,Mackenzie,Female,36,North Dakota,White Collar,05.Oct.15,51614.58
3227,Rodney Lee,Jones,Female,34,Arizona,White Collar,05.Oct.15,9286.99
7405,Zoe Barnes,Skinner,Female,27,Arizona,Blue Collar,05.Oct.15,3471.22
898,Kara Griffin,Brown,Female,35,North Dakota,Blue Collar,05.Oct.15,39047.45
8670,Jessica Alvarez,Mills,Male,42,Georgia,White Collar,05.Oct.15,368.53
4646,Cindy Zavala,Powell,Male,22,Virginia,White Collar,05.Oct.15,66480.85
9635,Cynthia Carpenter,Bell,Male,61,South Carolina,Other,05.Oct.15,35341.04
7780,Robert Flynn,MacDonald,Female,44,Georgia,Other,05.Oct.15,1884.22
5567,Samantha Hodge,Wilson,Female,46,Missouri,Other,05.Oct.15,44875.11
8276,Caitlyn Jenkins,Churchill,Male,31,West Virginia,Blue Collar,06.Oct.15,56801.98
7987,Michelle Williams,Powell,Female,22,Colorado,Blue Collar,06.Oct.15,2301.9
6569,Justin Duncan,Newman,Female,25,Idaho,White Collar,06.Oct.15,29770.55
4625,Olivia Stafford,Graham,Male,47,Massachusetts,White Collar,06.Oct.15,63746.78
6937,Daniel Ferguson,Wilson,Male,26,Alaska,White Collar,06.Oct.15,81489.43
8876,Joel Clark,May,Female,38,Louisiana,Other,06.Oct.15,37142.39
9621,Lucas Moon,Oliver,Male,37,Alaska,White Collar,06.Oct.15,27526.79
6346,Erin Brown,Mackay,Female,27,Idaho,Blue Collar,06.Oct.15,115220.03
4627,Jaime Roberts,Stewart,Female,25,Wyoming,Blue Collar,06.Oct.15,31113.33
4855,Barbara Fox,Poole,Female,20,West Virginia,White Collar,06.Oct.15,74880.21
5026,Terry Hernandez,Brown,Female,45,Massachusetts,Other,06.Oct.15,24993.27
2338,Jacob Hunt,Rutherford,Male,50,Maine,Blue Collar,06.Oct.15,1566.53
8175,Lauren Perez,King,Female,53,New Jersey,Other,06.Oct.15,12769.93
3382,Susan Massey,Hunter,Female,52,Arizona,Other,06.Oct.15,6222.21
4968,Sarah Webb,Dyer,Male,58,Georgia,Blue Collar,06.Oct.15,51723.62
6135,William Castillo,Hardacre,Male,42,Colorado,White Collar,06.Oct.15,5436.0
2108,Ann Key,Tucker,Male,37,Connecticut,White Collar,06.Oct.15,13005.94
3347,Catherine Jackson,Parr,Male,31,Illinois,Blue Collar,06.Oct.15,40081.67
5864,Jasmine Hill,Campbell,Female,24,Kansas,Blue Collar,06.Oct.15,16527.0
6550,Matthew Hess,Wright,Female,36,Washington,White Collar,06.Oct.15,1576.57
3080,Christina Brown,Hart,Female,43,Nevada,Blue Collar,07.Oct.15,20996.83
8498,Richard Combs,Nolan,Female,38,Kentucky,White Collar,07.Oct.15,33589.65
113,David Christian,Rees,Male,30,West Virginia,White Collar,07.Oct.15,54432.83
3720,Robert Johnson,Edmunds,Male,37,Michigan,White Collar,07.Oct.15,24607.65
7401,Jennifer Harrison,Parsons,Female,36,North Carolina,White Collar,07.Oct.15,111371.69
8736,Patty Francis,Langdon,Male,30,Wyoming,White Collar,07.Oct.15,40488.29
5406,Nicole Faulkner,May,Male,32,Mississippi,Blue Collar,07.Oct.15,701.13
7357,Matthew Salazar,Nash,Male,56,Washington,Blue Collar,07.Oct.15,21196.37
8599,Joseph Harrison,Ferguson,Male,59,Louisiana,Blue Collar,07.Oct.15,690.99
3081,Patricia Horton,MacLeod,Female,26,Wyoming,White Collar,07.Oct.15,37590.69
2619,Gwendolyn Saunders,Welch,Male,28,Louisiana,Blue Collar,08.Oct.15,102952.98
3575,Jessica Hall,Powell,Female,35,Massachusetts,Other,08.Oct.15,42162.2
1422,Kelsey Duke,Springer,Male,46,Kansas,Blue Collar,08.Oct.15,22318.08
3207,Victoria Harrington,Hemmings,Male,41,Utah,White Collar,08.Oct.15,28479.51
3976,Hayden Salinas,Howard,Female,42,Pennsylvania,White Collar,08.Oct.15,55193.59
3838,Andrea Jones,Sutherland,Male,42,California,White Collar,08.Oct.15,33299.64
4427,Michelle Ballard,Butler,Male,30,Missouri,Blue Collar,08.Oct.15,2603.66
4303,Joe Matthews,Parr,Male,37,Texas,Blue Collar,08.Oct.15,28386.21
2359,Janet Collins,Hughes,Male,37,New Hampshire,Other,08.Oct.15,8819.9
5365,Mariah Erickson,Alsop,Female,41,Nebraska,White Collar,08.Oct.15,36174.14
7248,Jonathan Quinn,Hunter,Female,31,Alabama,White Collar,08.Oct.15,10512.25
8048,Jessica Johnson,Rutherford,Male,62,Pennsylvania,Blue Collar,08.Oct.15,83595.79
9351,Mark Smith,Miller,Male,46,Louisiana,Other,08.Oct.15,76601.08
399,Michael Rodriguez,Sanderson,Male,54,Alabama,Blue Collar,08.Oct.15,96359.91
5268,Thomas Weaver,Clark,Female,60,Virginia,Other,08.Oct.15,47942.04
2040,Lisa Meyer,Rees,Male,44,New York,Blue Collar,08.Oct.15,6697.68
1770,William Salazar,Randall,Male,52,Alaska,Blue Collar,08.Oct.15,675.08
4276,Samantha Jackson,Bell,Female,44,Nevada,White Collar,08.Oct.15,94722.42
9813,Deborah Cortez,Parsons,Female,20,North Dakota,Other,08.Oct.15,9707.95
8969,Diana Lee,Reid,Female,40,New York,Blue Collar,08.Oct.15,58691.17
4855,Abigail Lewis,May,Male,40,New Jersey,Blue Collar,09.Oct.15,41371.52
8372,Maria Banks,Mathis,Female,31,North Carolina,White Collar,09.Oct.15,20953.3
9760,Joseph Nixon,Hunter,Male,33,West Virginia,Blue Collar,09.Oct.15,12798.63
1328,Angela Frost,McGrath,Female,34,New York,White Collar,09.Oct.15,30002.9
6231,Eric Thomas,Scott,Male,27,Rhode Island,White Collar,09.Oct.15,8121.14
413,Erin Smith,Cameron,Male,34,Colorado,White Collar,09.Oct.15,3014.85
9423,Lindsey Carrillo,Wilkins,Female,36,Connecticut,White Collar,09.Oct.15,24177.3
3188,Jessica Pena,Abraham,Female,39,Indiana,White Collar,09.Oct.15,33703.11
4701,Jeremy Hill,Dowd,Female,38,Michigan,White Collar,09.Oct.15,35992.01
7081,Michelle Pearson,Campbell,Male,30,Alaska,White Collar,09.Oct.15,20362.27
7368,Melissa Jones,Reid,Male,47,Arkansas,Blue Collar,09.Oct.15,17274.32
6359,Anthony Ford,Scott,Female,52,Illinois,Blue Collar,09.Oct.15,34890.3
825,Charles Carter,Paige,Male,60,Kansas,Blue Collar,09.Oct.15,11663.35
3703,Sean Taylor,Black,Male,54,Georgia,Blue Collar,09.Oct.15,96381.84
4777,Melissa Paul,Powell,Male,39,Kentucky,Other,09.Oct.15,3575.21
3159,Benjamin Herrera,Blake,Female,38,Massachusetts,White Collar,09.Oct.15,30345.62
1674,Lisa Pope,Mackay,Male,35,Ohio,Other,09.Oct.15,136365.52
7561,Jamie Johnson,Lyman,Female,30,Connecticut,Other,09.Oct.15,60385.3
6992,Kyle Bell,Clarkson,Female,31,Alaska,White Collar,09.Oct.15,48247.85
4259,Jessica Anderson,Arnold,Male,37,Maryland,White Collar,10.Oct.15,118379.33
3968,Zachary Bell,Poole,Female,19,Vermont,White Collar,10.Oct.15,37946.24
1454,Christopher Smith,Arnold,Male,33,Mississippi,Blue Collar,10.Oct.15,4706.69
7981,Deanna Mcdonald,Brown,Male,36,Nebraska,White Collar,10.Oct.15,41643.52
180,Regina Nguyen,Thomson,Male,48,Louisiana,Other,10.Oct.15,39445.7
8642,Amanda Santana DDS,Hart,Female,25,Texas,White Collar,10.Oct.15,41415.13
9517,Anna Pena,Arnold,Male,52,Iowa,Blue Collar,10.Oct.15,34118.28
4754,Scott Harrison II,Black,Male,39,Illinois,White Collar,10.Oct.15,28142.18
1013,Becky Griffith,Baker,Female,23,Nebraska,Other,10.Oct.15,55821.07
1587,Hunter Mckenzie,Chapman,Female,43,Arkansas,Other,10.Oct.15,29990.71
2643,Jennifer Bryan,Churchill,Female,24,Iowa,White Collar,11.Oct.15,27806.65
5863,Gabriel Miller,Peters,Female,31,Montana,White Collar,11.Oct.15,5062.51
1282,Ryan Taylor,Bailey,Male,24,South Dakota,Blue Collar,11.Oct.15,5396.97
4324,Cathy Berg,Payne,Female,31,New Jersey,White Collar,11.Oct.15,87684.33
8859,Darlene Hodges,Langdon,Female,29,South Dakota,White Collar,11.Oct.15,9622.64
7708,Laura Lynch,Lawrence,Female,25,Utah,White Collar,11.Oct.15,20412.43
2692,Kyle Simon,Miller,Male,30,Indiana,White Collar,11.Oct.15,23025.61
7032,Scott Sanders,Nolan,Female,32,Minnesota,White Collar,11.Oct.15,31476.35
3665,Kimberly Lane,James,Male,29,Wisconsin,White Collar,11.Oct.15,11246.02
